target,Present_Price,Kms_Driven,Fuel_Type,Transmission,Owner,car_age
15.23,17.48,19510,2,1,1,9
13.86,20.18,163481,0,1,0,20
9.59,12.06,186711,1,0,2,14
5.77,7.15,129219,3,1,1,12
7.07,10.28,178215,0,0,1,2
10.12,16.49,106501,0,1,2,11
19.05,21.54,188019,1,0,0,5
1.45,3.17,8140,2,0,1,4
11.8,15.76,79597,1,0,2,6
10.61,20.95,191541,1,0,2,17
7.28,16.33,193332,3,0,0,4
7.05,15.24,32116,0,0,1,6
8.09,19.23,67759,0,1,2,18
5.77,6.82,189972,0,1,2,11
8.28,17.08,131718,2,0,2,14
7.22,15.62,150436,3,0,1,5
7.9,9.03,124628,3,0,2,8
4.48,5.86,196040,2,0,0,3
6.32,13.73,156219,3,0,1,20
6.23,8.6,191794,1,0,1,12
5.68,6.79,84160,1,1,0,11
16.04,25.0,180401,2,1,0,5
10.98,15.33,36719,1,0,0,5
3.74,4.9,175341,3,1,1,15
6.7,15.58,158499,2,1,0,5
10.25,12.47,193461,1,0,0,3
6.49,9.76,180279,3,1,2,7
2.64,3.21,160642,2,1,1,5
14.38,20.09,143341,2,1,0,4
8.61,20.61,190152,1,0,2,5
10.99,17.79,186289,2,1,2,16
8.51,10.65,129458,0,0,1,7
7.19,12.4,108590,3,1,1,16
6.18,8.97,129945,3,0,1,2
9.67,19.61,20993,2,1,0,16
15.8,21.59,106958,0,0,1,16
7.11,8.31,165376,2,1,2,13
4.93,8.0,27686,1,0,1,8
8.94,19.38,101494,1,1,0,8
12.89,21.49,60034,1,1,1,9
3.75,8.07,72599,0,1,2,7
8.59,13.24,62439,1,1,0,13
6.17,8.13,65143,3,1,2,19
4.28,8.52,13920,3,1,0,14
16.69,22.51,56551,1,0,1,13
3.74,5.81,174258,3,0,0,18
4.18,5.22,142301,3,0,2,6
10.63,14.89,176061,0,0,1,8
3.74,5.11,133310,1,1,1,16
2.77,3.66,59069,1,0,2,11
5.83,8.79,39809,1,1,2,14
10.47,16.5,164170,1,1,2,6
1.57,3.5,48248,0,0,1,9
7.46,17.98,195705,3,0,1,18
9.33,11.91,180923,2,0,1,4
10.88,13.36,83077,2,1,2,7
4.84,10.88,166385,1,1,1,2
10.58,21.84,104911,0,0,0,16
7.01,9.49,155145,1,0,2,6
2.15,3.16,150838,0,0,1,11
3.16,7.36,128189,1,1,0,9
2.57,3.35,43396,1,0,0,18
7.81,10.72,107372,1,1,2,15
5.8,9.27,137380,1,0,2,14
2.15,3.11,30175,3,0,1,8
17.27,19.45,59492,2,0,1,20
16.77,22.5,169613,0,0,0,3
19.69,24.82,20277,3,0,0,5
6.88,9.44,190403,3,0,1,7
11.21,20.92,192635,0,0,0,5
12.51,14.87,148943,1,0,1,13
7.16,10.58,28036,0,0,0,7
9.53,14.63,146491,0,0,1,2
10.69,16.34,110716,1,0,0,19
1.8,4.27,67847,2,0,2,10
4.85,8.83,63272,0,0,2,15
3.4,6.89,34385,0,1,0,10
8.55,12.94,6339,1,0,1,4
3.76,9.4,116979,3,0,1,1
7.82,12.71,125469,3,0,0,12
2.91,6.9,93612,2,0,2,15
16.07,18.62,191373,3,0,0,7
7.34,14.46,63093,1,0,0,10
11.66,20.93,140167,3,0,1,17
9.23,20.38,8030,3,0,1,14
2.27,5.08,147076,3,1,2,6
7.5,16.37,156623,0,0,1,11
12.63,15.66,181119,1,0,0,17
8.1,12.53,178084,3,0,2,4
12.16,16.14,58479,0,0,2,16
7.72,16.2,26949,1,1,0,17
4.41,9.15,97540,3,1,2,14
15.18,23.76,60888,2,0,2,19
8.09,10.67,45501,3,0,0,3
15.51,18.19,52530,3,1,1,18
21.73,24.93,102150,0,1,0,2
2.37,5.59,118147,3,1,2,17
18.29,22.25,166108,1,1,1,13
12.43,15.84,138160,1,0,0,9
4.47,5.53,79577,2,1,2,13
13.23,16.93,154610,3,0,0,8
3.1,6.59,22066,1,1,2,9
9.38,11.91,76849,3,0,2,17
16.13,21.48,146850,2,0,0,7
13.17,21.5,76611,0,0,0,3
2.62,3.25,183285,3,1,2,8
5.4,8.77,109431,1,1,1,6
2.69,6.12,76874,3,0,1,12
12.82,22.97,51960,0,0,1,6
3.92,4.88,162435,3,0,1,1
3.64,6.06,170154,0,0,2,5
3.54,5.96,184930,2,1,0,20
7.71,11.51,193523,3,0,2,8
4.86,5.8,109863,2,1,0,4
9.12,11.13,46261,0,1,0,8
18.46,21.08,135348,3,0,0,9
3.96,6.94,58235,2,1,2,12
15.88,19.39,141965,2,0,0,10
6.24,10.96,19828,3,1,1,17
15.11,19.89,54392,0,0,0,14
8.49,16.48,168492,1,1,2,10
2.65,3.15,27333,0,1,2,17
17.46,20.44,77656,0,0,2,17
6.55,8.84,56598,2,0,0,13
3.15,5.13,35082,1,1,0,16
13.91,16.7,153334,3,1,0,5
5.5,11.42,86456,0,0,0,2
6.86,10.96,129117,0,0,0,10
6.63,14.05,144771,1,0,1,11
2.92,5.82,89391,3,1,2,15
5.41,10.28,70412,1,0,0,20
14.79,24.71,120705,2,1,2,20
8.18,14.89,134799,2,1,0,16
7.34,9.89,23941,2,1,0,5
9.41,20.1,190951,3,0,1,9
4.41,8.65,74029,3,1,1,18
8.59,10.82,159895,2,0,2,11
5.0,9.86,58671,2,1,2,6
6.74,7.99,68711,2,0,2,9
2.81,3.63,11593,0,0,1,6
12.46,16.19,100498,0,1,2,1
11.89,14.52,29201,2,1,0,4
10.13,15.6,45225,1,0,0,9
4.02,5.81,80619,1,1,0,4
3.98,7.1,162832,3,1,1,15
6.72,7.55,35843,1,0,1,6
7.06,13.38,135120,3,0,1,6
13.17,21.91,97602,2,1,0,7
18.11,21.75,36495,1,1,2,3
10.63,22.03,145819,0,1,1,7
12.99,18.58,61490,3,0,2,12
17.1,24.96,117954,2,0,0,2
6.69,14.95,65715,0,1,1,12
14.37,20.85,77644,3,0,1,4
2.53,5.16,73521,2,0,2,9
5.5,13.42,190472,1,0,2,18
3.08,5.09,185695,0,0,2,4
3.49,6.67,168227,1,1,1,12
13.07,23.01,108252,1,0,1,14
9.29,14.43,129843,1,0,0,7
9.49,21.34,85897,3,1,2,14
16.21,24.12,176011,1,0,0,20
3.01,7.41,164103,2,0,0,14
2.6,5.07,26495,0,1,1,19
4.27,7.04,57116,2,1,1,11
6.53,16.28,27814,2,0,1,2
10.28,18.49,9862,3,0,0,6
10.37,17.55,12015,2,1,1,4
4.84,6.99,14586,3,1,0,6
3.58,6.99,85098,3,0,2,6
10.73,12.65,46479,2,0,1,2
13.02,16.6,46145,2,1,0,6
4.38,9.78,167156,2,1,2,10
1.9,3.1,158678,2,1,0,7
6.72,10.55,163584,2,0,0,4
13.34,24.84,112668,3,0,0,14
10.04,13.78,134183,2,0,2,16
10.33,17.43,106514,0,1,1,6
11.18,21.52,198534,0,1,2,9
4.46,8.57,100563,1,0,2,16
13.81,16.45,87528,0,1,0,4
11.17,20.7,96592,2,0,0,6
5.17,7.75,196207,1,1,0,3
14.4,16.22,84414,3,1,1,7
11.57,13.09,19512,3,1,2,13
4.13,7.81,190210,0,1,2,8
6.17,11.97,140404,2,1,0,16
12.62,23.34,127494,0,0,2,11
7.2,8.45,40780,2,1,1,19
4.7,6.23,19073,0,1,0,1
4.29,6.94,133249,3,1,1,20
17.04,24.49,73778,2,1,2,11
15.28,24.91,10695,0,0,1,14
5.93,8.93,129009,0,0,2,9
9.38,12.02,53687,2,0,1,15
3.11,4.33,27333,3,1,0,5
15.95,23.29,62257,1,0,1,8
10.67,16.16,159206,3,1,1,9
9.53,23.57,121888,3,1,0,7
9.92,21.59,100254,2,1,1,8
12.18,24.24,143336,0,0,2,19
10.92,20.72,64768,2,0,1,14
15.16,18.18,6897,1,1,2,11
7.58,16.52,54582,1,0,0,19
6.99,12.42,141120,0,0,0,18
13.06,15.36,155086,1,1,0,3
8.12,13.15,102450,1,1,0,19
2.72,6.5,175124,2,1,0,9
20.62,24.11,48288,2,0,0,20
2.63,3.65,161563,0,1,0,13
3.13,7.59,47821,0,1,2,6
1.44,3.1,81600,1,0,2,10
11.43,20.77,19540,3,1,1,16
9.16,14.68,190812,0,0,2,11
18.1,22.47,158855,0,0,0,6
17.62,21.26,103237,1,1,2,4
12.25,19.82,41197,1,1,2,14
4.11,7.06,99984,2,0,1,10
3.39,3.9,19060,2,0,1,2
9.57,12.98,32083,3,0,2,4
17.27,22.47,90285,1,0,1,17
1.61,3.9,92146,0,0,2,11
7.26,11.1,92199,3,1,1,14
12.51,20.07,83649,2,0,1,6
12.05,22.23,101976,1,0,0,2
12.32,19.21,70095,3,0,0,11
15.56,22.23,100469,0,0,1,11
6.28,12.6,39752,0,0,0,17
5.24,10.26,158648,1,0,1,16
9.83,16.73,10458,1,0,0,12
9.42,11.74,56732,0,1,1,5
11.27,13.92,171977,0,0,1,17
4.78,8.29,80966,0,0,0,3
10.83,12.33,151340,1,0,2,17
8.24,12.12,19147,0,0,2,7
3.06,5.02,136790,0,1,1,2
8.25,11.15,91410,0,1,2,18
6.68,13.05,65689,2,1,0,2
3.33,3.79,155930,0,1,0,7
5.57,11.18,149668,3,0,0,9
2.15,3.96,111403,1,1,2,15
3.52,8.35,158992,1,1,2,7
7.74,15.31,166202,0,1,1,18
9.68,12.51,70133,1,1,1,6
10.06,18.39,53652,2,0,1,4
10.52,19.01,113272,0,1,2,16
16.01,19.76,162095,1,0,2,15
11.49,18.03,149091,0,0,1,18
7.08,12.81,28150,2,0,0,4
16.75,20.83,91581,0,1,2,18
2.3,3.23,45002,3,0,2,12
10.41,11.59,180026,3,1,0,8
10.53,20.19,43245,0,0,0,2
14.5,22.87,64390,2,1,1,15
4.83,7.48,113442,0,1,0,18
14.06,20.32,90946,2,0,1,12
4.6,11.48,182471,0,1,1,4
12.48,17.34,73455,0,0,0,5
8.04,13.27,101375,2,1,1,15
3.77,6.91,21109,2,0,1,12
9.37,22.04,40989,3,0,2,17
12.15,20.7,112177,1,0,2,20
2.92,4.09,27961,1,0,1,10
9.18,18.62,58690,3,1,0,7
9.05,15.06,5409,3,1,0,14
2.79,6.32,163109,0,0,2,9
4.5,10.96,161918,2,1,1,7
14.63,16.65,30082,1,1,0,1
16.94,23.73,6635,0,1,0,11
3.64,4.69,161064,3,0,1,7
16.78,20.68,57734,0,1,0,10
6.51,9.24,26675,0,1,0,19
7.4,12.35,97114,1,1,1,7
13.05,22.9,98271,2,0,1,18
6.29,10.3,44266,3,0,2,10
12.2,19.44,42741,3,1,1,5
9.26,15.1,15923,0,1,0,7
2.15,4.83,141983,2,1,0,15
14.15,20.59,54184,1,0,1,9
6.9,9.2,157767,2,0,0,4
7.47,15.8,54373,1,1,1,6
7.1,11.71,74485,0,1,2,15
3.39,6.14,14049,0,1,1,20
2.03,4.1,63027,0,1,1,17
11.05,19.81,6707,0,0,2,14
2.6,3.06,146625,2,1,1,19
1.77,3.73,174544,3,0,0,6
15.8,21.02,94393,1,1,2,17
12.11,19.39,29257,0,1,1,2
6.82,16.31,103297,3,1,2,8
3.59,8.26,188879,0,1,1,2
10.43,19.92,54598,2,0,1,1
2.73,3.61,162852,0,0,1,5
19.06,23.42,98046,1,0,0,11
18.11,21.75,105190,0,1,0,5
8.31,14.84,174877,1,1,2,5
10.7,12.03,38730,3,0,2,15
17.25,19.27,11917,2,1,2,20
17.41,21.57,5914,2,1,0,12
10.26,13.99,111487,3,0,1,16
9.61,21.73,18042,2,0,2,5
10.13,22.38,31360,2,0,1,16
12.13,24.21,122859,0,1,2,20
5.23,6.28,97825,1,0,0,15
14.83,23.54,178774,1,1,0,2
6.87,10.85,116258,2,1,1,5
4.32,5.65,39266,2,0,1,3
7.58,12.92,67588,0,1,2,5
7.72,11.2,163442,3,0,0,13
10.77,21.53,165336,0,1,0,19
14.34,20.82,34343,2,1,1,8
12.79,17.92,60807,2,1,1,13
11.72,14.67,140161,0,1,1,8
3.36,6.91,185760,0,0,1,10
3.89,5.73,53836,1,0,0,4
6.47,8.08,48306,1,0,2,6
12.14,14.24,92987,1,0,1,6
7.43,9.96,131446,2,0,1,19
3.4,4.63,37909,0,1,1,14
6.16,14.06,187365,2,1,2,13
10.92,22.8,125436,0,1,1,16
11.53,18.44,102821,2,0,0,2
10.48,15.69,111676,3,0,0,14
8.02,15.6,76375,0,1,0,8
2.77,3.34,43248,2,1,1,18
9.84,21.51,44388,3,0,2,12
15.05,17.11,61132,1,0,1,1
12.35,14.63,136805,3,0,2,14
2.11,3.83,54454,2,1,1,5
10.34,21.51,185123,0,0,1,11
21.19,24.76,5851,1,0,1,7
8.78,18.6,49464,0,0,0,1
4.33,8.41,82359,2,0,1,6
13.21,18.07,193938,3,1,0,5
7.14,15.72,98708,0,1,1,6
16.51,19.28,5119,0,0,1,18
1.89,4.48,139898,0,0,2,8
7.83,14.63,93021,1,0,1,18
8.97,19.08,8233,3,0,2,9
10.95,15.14,120145,0,1,2,10
14.22,18.49,51577,1,1,2,19
12.44,17.15,31907,0,0,0,17
1.6,3.15,27043,0,1,2,11
5.61,9.26,49147,3,1,2,17
4.55,5.38,84159,3,0,1,20
21.61,24.55,139608,2,0,2,1
11.5,18.2,43502,3,0,1,18
20.46,23.89,31681,0,0,0,10
13.7,18.83,151734,3,1,2,16
10.12,22.42,62076,1,0,0,10
7.55,8.52,192502,1,0,0,3
9.64,13.49,26410,3,0,0,8
3.98,6.5,145744,2,0,0,12
17.19,20.0,167287,2,0,1,11
3.11,4.14,146316,2,1,0,11
13.79,17.31,51786,3,1,2,6
18.54,22.41,102090,2,0,1,19
6.52,10.58,52932,3,1,2,16
10.62,13.68,118875,0,1,2,15
16.52,20.71,49370,1,1,2,17
13.56,20.1,125434,3,1,1,15
9.98,17.32,65882,1,0,2,15
3.48,4.56,26140,1,1,1,13
7.5,9.87,127573,3,1,1,13
7.64,11.25,194586,0,1,1,5
8.51,11.31,114090,1,1,2,6
12.08,20.86,156729,0,0,1,20
4.55,6.58,102199,3,1,2,15
8.38,19.33,165519,3,1,2,19
4.66,5.41,189549,3,0,1,9
4.76,5.36,65396,1,0,2,10
2.47,3.22,92864,3,1,1,1
2.84,6.09,73371,2,1,2,16
3.54,7.76,147866,3,1,2,15
13.47,17.38,154475,0,0,0,1
2.82,4.55,47265,2,0,0,17
4.05,4.93,163944,1,1,2,18
5.06,11.86,68107,0,1,0,4
9.36,20.91,144604,1,0,2,13
7.85,18.74,182605,1,1,1,9
12.46,18.54,11222,3,0,1,18
7.84,12.34,149219,1,1,1,18
13.58,16.34,130369,1,1,1,2
11.12,17.17,179140,1,0,0,14
1.71,3.95,99692,3,0,0,17
1.48,3.26,81623,1,0,1,18
6.6,15.57,39906,1,1,2,6
7.78,12.31,186521,2,1,2,9
17.44,20.62,162262,2,0,1,4
15.97,19.18,102272,2,1,0,5
10.89,16.34,27026,1,1,0,14
5.93,14.15,63936,3,0,1,12
9.67,12.02,138642,2,0,0,4
6.32,15.22,184723,2,1,0,3
8.55,10.65,131998,0,1,2,17
6.27,8.25,107576,0,0,2,10
9.77,19.88,157968,0,1,1,14
12.18,14.36,115225,1,0,2,13
12.52,19.89,56699,1,0,1,18
13.87,18.82,62421,0,0,2,9
11.35,17.91,124546,1,1,0,2
9.63,13.02,41657,0,0,1,19
13.53,24.72,50557,2,0,2,18
10.13,22.64,78266,0,0,1,20
12.68,14.48,72400,2,0,1,18
2.93,4.3,72832,2,1,0,5
11.09,14.05,127211,1,0,1,17
9.98,18.24,177913,2,1,1,19
11.96,17.51,143965,2,1,0,8
5.74,8.74,64658,2,1,1,19
11.65,21.51,47164,0,1,2,8
2.64,4.3,139127,1,1,0,14
13.73,23.29,185706,3,1,1,12
6.89,16.08,129421,0,0,1,9
10.98,19.03,45516,2,1,2,14
4.25,7.62,41194,1,1,1,10
2.47,5.4,22422,1,0,0,12
3.16,5.25,198201,1,1,1,5
3.82,6.88,181920,2,1,2,16
11.17,20.96,151941,0,1,0,9
3.0,5.39,184678,0,1,1,7
8.22,14.75,91363,0,0,2,18
11.01,18.84,168804,3,0,0,16
10.24,20.58,40013,0,0,2,15
14.03,18.26,180548,1,0,0,19
7.55,9.96,135305,3,1,1,5
17.41,20.34,82251,1,0,1,12
10.74,13.61,79782,2,1,0,5
5.26,12.4,18859,2,0,1,11
9.24,12.56,199436,0,0,1,3
4.61,8.01,152448,2,1,0,2
1.44,3.49,71627,0,0,2,17
7.26,16.27,16409,3,1,2,14
9.08,13.31,120437,1,1,2,12
7.08,9.53,37604,1,0,0,5
15.37,19.49,186546,1,0,0,13
7.28,15.25,98713,2,0,2,6
8.26,15.54,195292,0,0,2,12
13.9,22.27,50429,3,0,2,4
8.42,12.67,32910,1,1,0,16
9.67,16.19,59701,2,1,1,14
17.52,23.2,75942,3,0,1,7
3.5,5.18,47826,3,1,1,9
19.72,23.63,190427,1,0,2,20
12.45,17.94,93738,1,0,1,11
10.3,20.48,52857,0,1,0,5
5.5,7.26,39915,1,1,0,6
2.64,5.63,8124,2,1,0,9
5.18,7.26,169634,2,0,0,12
2.87,4.5,98447,3,1,0,5
6.7,15.49,55998,1,0,0,3
10.58,16.7,66063,3,0,0,5
13.17,23.71,199530,3,0,2,12
6.75,16.34,187641,2,1,2,9
5.54,13.39,50304,3,1,2,19
12.39,21.6,78210,0,1,0,2
6.13,7.61,90944,2,1,1,13
5.31,12.8,167805,1,1,1,9
19.55,22.49,79189,0,1,2,20
4.92,5.68,62943,2,0,2,12
8.06,14.34,132033,0,0,2,9
5.31,9.68,16296,1,0,1,17
4.37,9.41,108113,2,1,2,1
4.36,9.34,185826,1,0,0,17
10.4,22.95,43335,0,0,2,12
9.92,21.88,80113,2,1,1,14
16.69,22.68,151733,0,0,1,3
1.99,4.66,27555,2,0,1,1
7.3,14.09,168791,2,1,1,18
2.24,4.15,46971,3,0,1,5
12.49,14.47,43592,1,1,1,1
1.96,3.06,15296,1,0,0,6
12.8,21.44,102850,1,1,0,4
8.49,17.7,195123,0,1,0,13
10.36,11.57,131816,1,1,0,9
14.72,20.17,125018,0,0,0,3
10.56,18.52,52612,2,1,2,16
16.97,20.26,5220,2,0,2,3
1.67,4.02,58880,3,0,1,1
3.23,5.75,140156,0,0,0,14
8.71,20.63,116723,0,1,1,5
3.51,8.45,121690,0,0,1,13
4.54,7.33,151753,1,0,0,11
17.3,22.94,130307,3,0,1,18
8.35,12.62,36965,2,1,1,4
11.57,13.76,99777,0,0,0,15
5.62,7.56,72695,3,1,0,7
12.81,15.68,158414,1,0,2,13
2.68,3.31,188153,1,0,2,20
20.56,23.86,72781,2,0,0,12
11.33,21.26,179785,2,1,1,9
9.98,12.19,159428,3,0,2,10
6.69,11.15,176155,2,0,2,11
7.34,11.47,70983,3,1,0,7
14.66,17.77,94659,2,0,1,4
1.96,4.55,100356,2,0,0,15
5.88,10.93,199091,3,1,2,6
6.65,10.96,15641,1,1,2,3
6.72,12.5,184718,2,1,1,4
10.99,21.94,118191,1,1,1,7
2.84,4.22,28320,1,1,0,13
12.37,23.28,138250,2,0,2,17
6.56,10.11,142119,1,0,0,3
5.09,11.64,95073,2,0,1,2
9.39,18.57,142175,2,0,2,6
10.03,17.45,91030,2,1,2,18
15.7,20.77,147241,0,0,0,14
9.79,17.37,41927,3,1,2,6
5.06,5.84,116298,2,1,2,7
10.11,11.65,184307,1,0,0,14
12.02,24.25,124950,3,1,0,5
16.28,20.89,164047,0,1,0,5
11.51,24.01,124064,3,1,2,3
12.98,16.95,97233,1,0,1,19
3.76,6.31,29602,2,1,2,15
10.32,24.68,97486,0,1,1,14
6.77,10.11,181579,3,1,2,16
7.71,9.91,161054,3,1,0,5
12.32,22.45,143731,3,0,1,16
9.98,19.72,162351,1,0,0,20
4.87,8.83,6024,3,1,1,16
2.49,5.12,151082,1,0,1,5
7.87,13.77,97955,2,0,0,13
6.17,10.85,64045,3,0,0,6
14.12,23.0,111505,1,1,2,15
2.95,6.94,190546,3,1,2,12
6.17,7.57,71763,1,0,0,17
11.13,16.61,199210,0,0,1,5
6.03,7.16,189773,3,1,0,5
16.26,23.22,185527,2,1,2,6
8.54,9.93,180101,1,1,1,9
20.11,24.63,13807,0,1,0,15
12.74,21.35,54699,2,0,1,12
16.98,21.12,152699,3,1,0,14
12.07,16.89,126474,2,1,1,20
10.84,13.16,17309,2,0,0,15
8.02,16.23,62225,1,1,0,19
2.89,3.95,20727,1,0,2,2
12.73,23.5,91692,2,0,0,5
12.71,17.48,126247,0,0,2,3
4.26,7.84,191577,0,0,0,14
7.31,9.53,112693,3,0,1,10
8.01,9.9,22821,0,0,1,14
13.41,17.84,99103,0,0,1,2
3.37,3.92,172920,1,0,0,20
11.93,15.53,108589,0,1,0,15
3.67,6.51,38523,0,0,2,2
13.45,21.46,56894,1,0,1,9
4.25,9.01,79642,0,1,0,19
14.54,21.62,17121,2,1,2,1
4.36,6.14,9231,0,0,2,3
11.49,16.33,48567,3,0,2,14
12.06,22.75,151012,2,1,2,8
15.57,23.27,127640,0,0,1,19
2.3,3.53,119898,0,0,1,1
11.15,16.37,185311,3,1,2,8
10.9,14.12,183854,0,1,1,7
5.28,6.63,129970,2,1,0,7
8.27,12.85,46638,2,0,0,10
10.51,13.29,55446,0,0,1,12
2.39,5.32,97651,2,1,1,8
9.45,11.71,136636,2,0,1,4
19.15,22.67,71799,0,0,2,1
6.27,12.18,27722,0,1,2,10
11.58,22.11,147727,3,1,1,13
9.84,12.26,22856,2,1,2,5
6.74,15.12,5618,1,1,1,1
2.5,5.11,101223,1,1,1,14
4.04,7.76,56078,1,0,0,16
7.34,15.17,25853,1,1,2,2
11.42,23.13,131853,1,1,0,1
11.31,17.59,124668,2,1,2,17
12.57,18.19,177007,2,0,0,20
15.73,23.66,85978,1,1,1,15
6.39,9.88,193424,3,0,2,18
15.38,22.75,185866,1,1,2,19
9.78,22.93,71719,1,1,1,15
14.01,17.11,51850,3,1,0,2
11.13,21.94,191171,3,1,2,9
4.21,7.11,123192,1,1,0,9
3.46,5.46,119465,0,1,0,13
6.25,13.87,11965,2,1,0,8
19.71,24.72,127757,2,1,0,7
3.34,5.11,54493,1,0,0,10
4.77,6.75,15694,3,0,0,20
3.74,9.22,181608,3,1,0,20
2.87,3.6,89502,0,1,2,10
7.53,12.08,133290,2,0,1,11
5.58,13.83,197370,3,0,1,1
18.45,21.28,94061,0,1,0,11
11.05,22.86,120832,2,1,2,5
12.7,15.42,35881,1,1,1,15
2.15,4.98,46327,0,0,0,17
12.43,14.75,24135,3,1,0,8
1.69,3.91,87522,0,1,2,11
7.84,13.14,180189,0,0,2,18
8.53,11.92,56181,1,1,1,3
1.95,3.56,171388,1,1,0,1
20.21,24.93,76925,2,0,1,17
8.41,12.15,23671,1,0,2,6
3.5,5.12,15226,2,0,1,20
19.62,23.5,131660,3,1,2,18
11.44,15.21,70950,1,0,2,14
5.94,12.69,177259,1,0,2,15
11.44,17.18,52863,2,0,2,2
12.27,13.97,125213,1,0,2,4
9.23,22.62,169368,3,0,2,5
5.84,7.3,163971,2,0,1,7
12.4,17.9,70132,0,0,0,16
12.46,16.26,149984,2,1,0,13
6.91,8.48,64178,3,1,0,5
6.3,12.04,55969,3,1,0,17
6.21,11.76,56444,1,1,1,9
13.97,20.59,143458,1,0,1,15
5.37,9.23,74820,0,0,1,19
3.07,4.85,32591,0,0,1,16
4.77,6.67,26247,0,0,1,11
6.17,14.12,101229,3,0,1,13
14.57,17.12,50518,0,0,0,5
7.13,12.7,58555,2,1,1,12
13.78,21.79,21031,0,1,2,13
18.39,21.85,130857,1,0,1,13
5.21,6.77,90008,3,1,1,3
18.94,24.55,67550,2,0,0,8
10.77,24.73,171642,2,0,1,19
4.78,11.56,195157,2,0,1,2
4.2,5.25,43544,2,0,1,1
7.64,12.34,74798,3,1,0,20
2.73,3.05,195617,2,1,1,10
3.44,7.12,130985,2,1,0,19
3.65,4.32,107527,0,0,0,15
11.78,16.61,104805,0,1,0,6
7.61,9.29,77945,0,1,2,18
3.83,7.9,133014,2,0,2,5
5.81,6.73,189714,0,0,2,9
15.56,18.35,60925,1,1,1,5
8.87,13.98,155675,1,0,1,10
9.5,13.32,193715,0,0,2,20
4.14,5.27,6164,3,0,1,3
12.85,22.24,144130,2,0,2,20
11.03,21.8,114876,2,1,1,20
9.58,21.6,49934,0,0,0,10
6.16,11.35,176809,3,0,1,16
5.43,9.45,136520,1,0,1,2
7.49,10.4,77461,2,1,1,13
18.31,23.27,100032,2,0,1,7
12.03,20.87,195512,0,1,0,3
19.26,23.64,149391,2,1,2,10
17.12,20.72,49537,1,0,1,5
4.55,7.6,168623,3,1,0,15
6.48,10.47,14973,0,0,2,4
11.19,23.71,79152,0,0,0,18
9.41,10.5,190379,2,1,1,3
7.19,16.53,114374,2,1,1,15
5.86,14.24,41893,1,0,0,19
9.68,14.6,135594,2,1,2,18
19.34,22.84,163133,1,0,0,8
3.57,4.45,27289,3,1,2,1
2.37,4.35,102964,0,0,2,13
3.09,4.19,52378,1,1,1,7
7.13,14.89,196669,3,0,1,3
11.06,13.97,124979,1,0,1,7
5.41,9.85,96381,3,0,2,8
8.66,16.49,187402,3,1,0,17
9.33,16.73,155522,1,1,0,8
3.6,7.15,26560,0,0,2,13
7.78,13.22,42553,2,0,0,20
5.74,12.68,193036,0,0,1,8
4.71,5.36,115117,1,1,1,15
6.32,12.98,19295,3,0,1,2
4.41,10.59,179770,0,0,1,15
3.21,6.54,148182,3,0,0,17
12.77,17.93,92507,0,0,2,8
13.13,24.97,118392,1,1,0,11
2.23,4.6,102098,2,0,1,12
11.0,13.86,7447,2,0,0,12
13.32,22.65,83973,1,0,0,17
10.62,22.88,199747,3,0,2,10
5.47,13.15,191406,1,0,0,18
2.72,5.33,30623,3,1,2,13
6.6,11.48,75305,1,0,1,18
16.17,18.79,191549,1,0,2,15
9.19,10.45,28674,2,1,1,4
14.43,19.34,33786,2,1,1,9
12.95,15.31,157637,1,1,1,7
6.83,11.96,8709,0,0,0,12
4.43,7.82,158881,1,0,1,18
8.51,14.24,102830,3,1,0,18
18.83,22.88,123239,2,0,2,7
11.11,15.56,138029,1,0,0,5
7.6,10.65,134672,1,1,0,19
9.18,20.9,196830,1,1,0,9
9.44,13.62,111264,3,0,0,16
13.41,19.57,28717,2,0,2,17
15.71,21.41,100111,2,0,0,20
3.58,7.24,113325,2,0,1,15
8.59,11.22,167618,0,1,1,6
8.95,21.44,191105,2,1,0,20
4.77,9.79,142300,0,1,2,16
2.98,5.8,194956,2,1,2,10
7.39,18.19,44648,3,0,2,4
10.52,24.26,178360,1,1,0,7
8.9,14.06,25605,3,0,1,15
8.45,11.65,107834,0,1,2,8
10.5,17.3,46514,0,1,0,18
17.29,24.5,133800,0,1,1,14
5.81,7.81,170921,1,0,2,9
3.61,5.78,185688,2,1,2,10
2.12,4.04,196779,2,1,1,10
3.26,5.77,109337,0,0,0,18
15.72,24.04,67379,3,0,0,1
10.32,15.92,120793,3,0,2,12
7.43,11.98,97287,1,1,2,18
3.92,5.39,153765,3,0,2,8
7.8,15.77,82726,0,0,1,12
4.03,4.69,67315,2,0,0,8
15.31,18.55,157730,0,0,2,19
4.17,6.12,59601,1,1,0,14
9.62,20.16,27796,3,0,0,2
10.32,20.05,180991,2,0,0,3
15.08,17.72,12619,1,1,0,20
13.95,19.68,156477,2,1,1,20
17.2,23.77,57256,0,1,1,15
7.72,12.25,5251,3,0,2,9
11.3,13.79,80235,2,0,0,10
4.37,8.73,123119,3,0,2,10
2.8,3.12,199693,2,1,2,1
17.34,19.61,140655,3,1,1,19
21.72,24.58,40808,2,1,1,14
20.89,24.66,138271,0,0,0,12
9.29,20.15,106215,2,1,0,18
9.91,23.16,181035,2,0,1,18
6.55,12.7,190884,2,1,1,8
5.82,8.1,155401,0,1,0,2
