Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Ertiga,2007,8.55,19.16,153191,Petrol,Dealer,Manual,2
Fortuner,2019,12.74,16.42,55040,CNG,Individual,Automatic,2
WagonR,2009,8.5,17.31,24143,CNG,Individual,Automatic,0
Fortuner,2017,11.13,15.64,6665,Petrol,Dealer,Manual,1
i20,2018,4.37,6.31,63429,Electric,Dealer,Automatic,2
Creta,2023,3.2,6.36,43871,Petrol,Dealer,Manual,0
i20,2022,6.02,10.67,23157,Diesel,Dealer,Manual,1
City,2010,6.37,12.33,76061,CNG,Dealer,Manual,1
City,2008,8.81,21.35,103333,Electric,Dealer,Automatic,1
Baleno,2017,5.12,7.37,104747,Petrol,Dealer,Manual,0
i20,2011,4.35,5.65,133216,CNG,Individual,Manual,0
Ertiga,2007,13.16,20.6,99334,Petrol,Individual,Manual,0
Baleno,2017,18.21,20.68,109938,CNG,Individual,Automatic,0
Baleno,2018,13.1,23.81,175918,Electric,Individual,Manual,1
Swift,2015,1.95,4.0,70273,Diesel,Dealer,Manual,2
City,2020,13.8,19.77,21038,CNG,Individual,Automatic,0
Creta,2018,5.99,6.79,140947,CNG,Dealer,Manual,0
Verna,2020,5.34,7.49,110815,CNG,Dealer,Manual,1
Creta,2005,17.31,22.55,13971,Electric,Dealer,Automatic,2
City,2021,2.74,6.73,31244,Petrol,Individual,Manual,0
Ertiga,2020,10.95,13.22,113809,Electric,Dealer,Manual,1
Ertiga,2020,6.19,13.33,72334,CNG,Dealer,Automatic,1
Creta,2023,4.81,7.32,62491,Diesel,Dealer,Manual,2
City,2017,4.17,9.21,166222,CNG,Dealer,Automatic,1
Verna,2019,11.65,17.7,141293,Diesel,Individual,Automatic,1
Fortuner,2009,12.19,15.75,13971,Petrol,Dealer,Manual,0
i20,2009,8.16,16.96,67345,Petrol,Individual,Automatic,1
City,2011,10.15,16.83,156309,Electric,Individual,Automatic,0
i20,2013,15.02,17.42,139870,Diesel,Individual,Automatic,1
i20,2022,9.57,13.04,30297,CNG,Dealer,Automatic,1
Innova,2005,10.83,24.22,38089,Petrol,Dealer,Automatic,0
Baleno,2016,6.6,9.75,119337,Diesel,Individual,Manual,0
i20,2012,15.39,20.07,57082,Diesel,Dealer,Automatic,2
Creta,2012,8.83,18.26,144164,Petrol,Dealer,Manual,2
City,2009,9.12,14.9,164820,CNG,Dealer,Automatic,1
Innova,2017,19.33,22.82,115431,CNG,Dealer,Automatic,0
City,2007,6.26,8.53,150688,Petrol,Dealer,Automatic,0
City,2009,10.62,13.58,47009,Electric,Dealer,Automatic,1
Verna,2023,3.16,7.25,96857,Diesel,Individual,Manual,2
Creta,2023,11.96,23.78,44805,CNG,Individual,Manual,2
WagonR,2008,6.52,14.45,142426,Electric,Dealer,Automatic,1
Baleno,2008,9.35,14.91,164917,CNG,Individual,Manual,1
Creta,2013,3.36,5.48,127296,Electric,Individual,Manual,2
WagonR,2008,3.47,4.95,196826,CNG,Dealer,Automatic,2
Verna,2018,5.56,12.28,172263,CNG,Individual,Automatic,1
Innova,2013,10.01,24.63,26782,Diesel,Individual,Manual,2
Innova,2018,15.85,17.64,32253,Electric,Individual,Manual,2
WagonR,2008,14.02,15.99,173474,Petrol,Dealer,Manual,1
Fortuner,2023,10.87,17.8,163284,Petrol,Individual,Automatic,1
Fortuner,2023,19.14,22.0,14771,Petrol,Dealer,Manual,0
Innova,2015,4.14,5.17,113041,CNG,Individual,Automatic,1
Verna,2012,5.11,9.09,17530,Diesel,Dealer,Automatic,2
Baleno,2017,16.09,19.57,50103,CNG,Individual,Manual,1
Fortuner,2014,2.33,5.23,194252,CNG,Individual,Manual,1
i20,2011,5.67,8.82,190439,Electric,Individual,Manual,0
Ertiga,2015,2.31,3.35,54752,CNG,Dealer,Automatic,2
Fortuner,2007,5.57,7.37,28735,CNG,Dealer,Automatic,2
Verna,2016,5.3,11.73,105988,Petrol,Individual,Manual,1
Verna,2006,6.17,8.41,45635,Petrol,Individual,Manual,2
City,2012,5.21,8.4,64200,Diesel,Dealer,Automatic,0
Fortuner,2005,17.91,21.87,131687,Diesel,Individual,Manual,2
Fortuner,2023,9.95,11.79,155852,CNG,Individual,Automatic,1
i20,2016,6.17,11.02,66526,Petrol,Dealer,Automatic,2
Ertiga,2012,9.52,20.5,156770,Electric,Individual,Manual,2
Ertiga,2012,14.15,18.84,193105,Diesel,Individual,Automatic,2
Fortuner,2006,8.52,13.13,119785,Petrol,Dealer,Manual,2
Innova,2019,12.97,15.3,20085,Diesel,Dealer,Automatic,0
WagonR,2013,6.43,15.53,195778,Electric,Individual,Manual,1
Verna,2011,11.75,17.56,86218,CNG,Dealer,Automatic,0
Swift,2022,13.69,24.56,158845,Petrol,Individual,Manual,0
City,2024,3.37,4.4,113451,Diesel,Dealer,Manual,0
Fortuner,2020,8.46,19.03,91976,Electric,Individual,Automatic,2
Verna,2020,2.97,6.05,94992,CNG,Dealer,Automatic,1
City,2020,3.0,5.0,73289,CNG,Dealer,Automatic,1
Swift,2008,12.2,14.53,10347,Petrol,Individual,Manual,0
i20,2005,9.83,24.2,143705,Electric,Individual,Manual,2
City,2023,9.88,11.25,23189,Electric,Dealer,Manual,1
WagonR,2008,15.53,22.19,45546,Diesel,Individual,Manual,2
Swift,2009,8.69,20.92,121681,Petrol,Individual,Automatic,0
Baleno,2016,11.89,18.03,159692,Electric,Dealer,Manual,2
Fortuner,2015,15.93,23.63,177618,Electric,Dealer,Manual,1
Innova,2012,9.73,11.05,67770,Diesel,Individual,Manual,1
WagonR,2006,18.66,23.17,130940,Petrol,Dealer,Automatic,2
Ertiga,2023,10.34,15.65,144441,Diesel,Individual,Automatic,0
Fortuner,2019,17.27,19.8,81797,Electric,Individual,Automatic,0
Innova,2020,1.97,3.52,32346,Electric,Individual,Automatic,1
Baleno,2006,7.22,14.61,15913,CNG,Dealer,Automatic,2
Fortuner,2006,13.03,14.75,17375,Diesel,Individual,Manual,2
Ertiga,2018,15.87,19.25,142359,CNG,Dealer,Manual,0
Baleno,2019,18.07,23.9,63082,Diesel,Individual,Manual,2
Baleno,2024,1.68,3.34,105004,CNG,Dealer,Manual,2
i20,2015,20.06,24.66,107214,Electric,Dealer,Manual,0
Fortuner,2024,4.45,8.42,180251,CNG,Dealer,Automatic,1
City,2005,7.15,12.15,113433,Electric,Individual,Manual,2
City,2017,1.82,3.92,122736,Petrol,Dealer,Manual,0
Verna,2020,2.51,4.46,145755,Electric,Individual,Automatic,1
City,2023,5.23,8.75,36300,Petrol,Individual,Manual,0
Baleno,2021,15.92,24.9,127934,Diesel,Dealer,Automatic,0
WagonR,2007,10.3,19.78,22668,CNG,Individual,Manual,1
City,2024,17.27,19.92,178769,Diesel,Individual,Manual,2
Verna,2005,19.81,23.87,94482,Diesel,Individual,Automatic,0
Ertiga,2006,10.14,11.61,45133,Petrol,Dealer,Manual,2
Innova,2011,6.44,10.39,194053,Petrol,Dealer,Automatic,2
Baleno,2010,2.63,6.15,88244,Electric,Dealer,Manual,2
City,2015,9.49,11.15,42614,Petrol,Individual,Manual,2
City,2006,9.61,20.9,153623,Petrol,Dealer,Manual,2
WagonR,2020,14.01,23.62,174027,Electric,Individual,Manual,2
Innova,2020,14.67,16.48,95478,Electric,Dealer,Automatic,2
Creta,2016,5.69,7.92,80199,Electric,Individual,Manual,1
Innova,2005,5.9,12.5,83605,Electric,Dealer,Automatic,0
Fortuner,2016,4.63,7.58,111376,Electric,Individual,Automatic,1
Creta,2019,8.06,11.0,90461,Diesel,Dealer,Manual,2
WagonR,2011,11.31,15.5,196183,CNG,Individual,Automatic,1
Ertiga,2014,4.89,7.7,42049,Electric,Individual,Automatic,0
Fortuner,2011,6.57,7.78,149623,Electric,Dealer,Automatic,0
WagonR,2011,5.59,11.49,179848,Diesel,Individual,Manual,0
Creta,2018,8.31,9.96,69408,Electric,Individual,Manual,2
Swift,2008,8.34,20.31,27478,CNG,Dealer,Automatic,1
Baleno,2011,10.72,19.36,60839,CNG,Individual,Automatic,1
Ertiga,2015,10.19,18.48,80953,Diesel,Dealer,Manual,1
Ertiga,2008,8.9,14.71,167080,Electric,Individual,Manual,0
Creta,2009,17.89,23.0,30446,Electric,Individual,Automatic,1
i20,2010,14.79,19.88,158662,Electric,Dealer,Automatic,0
i20,2020,13.63,23.83,153578,Petrol,Individual,Manual,0
Creta,2009,9.98,16.73,182569,Petrol,Dealer,Automatic,1
WagonR,2007,4.41,10.8,134695,Electric,Dealer,Automatic,1
Swift,2011,12.19,14.3,141428,Electric,Individual,Manual,0
Fortuner,2012,11.5,18.41,73973,CNG,Dealer,Automatic,2
Creta,2019,11.83,17.51,92272,Petrol,Dealer,Automatic,1
Verna,2011,13.61,22.9,104619,Electric,Individual,Automatic,2
i20,2018,5.58,11.96,94686,CNG,Dealer,Automatic,1
Baleno,2013,4.15,4.83,122931,CNG,Dealer,Manual,0
Creta,2008,4.9,8.35,51427,Diesel,Dealer,Manual,0
WagonR,2005,16.03,19.2,94426,Petrol,Dealer,Automatic,2
Swift,2015,14.33,20.29,32743,Diesel,Dealer,Manual,0
City,2007,7.56,18.8,29008,Diesel,Dealer,Manual,1
City,2015,10.69,16.76,55499,Electric,Dealer,Automatic,1
Ertiga,2023,13.69,22.03,21060,Petrol,Dealer,Manual,0
City,2013,4.24,6.17,147081,Petrol,Dealer,Manual,0
WagonR,2015,9.45,19.64,64694,CNG,Individual,Automatic,0
Ertiga,2018,6.54,8.52,95376,Petrol,Individual,Automatic,0
Swift,2007,2.49,4.36,134478,Electric,Dealer,Automatic,0
WagonR,2007,7.49,10.0,99759,Petrol,Individual,Automatic,1
Verna,2016,11.31,19.33,130946,Electric,Individual,Manual,0
Innova,2023,3.89,6.75,186106,Electric,Individual,Automatic,1
Fortuner,2019,9.96,12.95,42246,Electric,Dealer,Manual,1
i20,2017,11.76,24.77,170725,Petrol,Individual,Manual,0
Fortuner,2023,10.65,23.81,61883,Electric,Dealer,Automatic,1
Ertiga,2011,1.67,3.48,107821,CNG,Dealer,Manual,1
Creta,2024,11.68,18.92,118470,Electric,Dealer,Automatic,0
Verna,2007,15.29,23.96,190079,Diesel,Dealer,Automatic,0
i20,2018,9.87,13.79,85742,CNG,Individual,Manual,2
Creta,2009,11.17,14.65,94416,CNG,Individual,Manual,0
i20,2019,5.62,11.14,69516,Diesel,Individual,Automatic,1
Creta,2022,7.87,10.5,91785,CNG,Dealer,Manual,0
Baleno,2020,8.57,15.39,10084,Electric,Dealer,Automatic,0
Verna,2021,11.73,13.8,162967,Petrol,Individual,Automatic,0
Swift,2013,15.37,18.66,100363,Electric,Dealer,Manual,2
Creta,2005,6.54,10.2,167700,CNG,Individual,Automatic,1
City,2024,18.21,22.43,57444,Petrol,Individual,Manual,2
Fortuner,2011,7.86,14.52,137154,Electric,Dealer,Automatic,1
Fortuner,2011,2.56,6.17,11627,Petrol,Individual,Automatic,0
Innova,2019,8.02,16.77,150559,CNG,Dealer,Automatic,1
Creta,2013,4.61,7.35,164001,Diesel,Individual,Manual,0
Creta,2006,14.11,22.09,149854,CNG,Individual,Manual,2
WagonR,2018,8.42,17.22,108687,Petrol,Individual,Automatic,2
Creta,2023,1.66,3.87,139141,Electric,Dealer,Manual,0
City,2009,4.57,5.25,47829,Petrol,Individual,Automatic,1
Ertiga,2007,7.81,12.08,23239,Petrol,Individual,Automatic,2
Innova,2009,12.16,15.06,28454,Diesel,Dealer,Automatic,0
Swift,2012,2.88,4.24,184181,Diesel,Individual,Manual,0
Creta,2012,17.27,19.69,45011,CNG,Individual,Automatic,2
Fortuner,2017,2.21,3.42,80927,Petrol,Dealer,Manual,2
i20,2006,4.9,7.59,157761,Petrol,Individual,Manual,1
WagonR,2011,5.45,6.35,6926,CNG,Individual,Automatic,2
Verna,2017,5.07,6.52,57844,CNG,Dealer,Automatic,1
Innova,2017,3.52,5.62,79811,Electric,Dealer,Manual,0
City,2006,8.89,11.52,32978,Diesel,Individual,Manual,2
City,2014,7.92,10.94,19252,CNG,Dealer,Manual,1
City,2005,6.44,7.76,52426,Electric,Individual,Automatic,1
Innova,2017,13.97,16.24,48321,CNG,Dealer,Manual,2
Swift,2008,15.94,22.46,13178,CNG,Dealer,Automatic,1
i20,2017,8.54,19.03,46808,Diesel,Dealer,Automatic,2
Verna,2016,3.39,4.67,114441,Petrol,Dealer,Automatic,0
Swift,2013,6.01,13.05,58651,Electric,Dealer,Manual,0
WagonR,2007,15.82,18.95,124339,CNG,Individual,Manual,2
City,2023,10.11,13.55,196741,Petrol,Individual,Automatic,0
Swift,2006,8.45,13.94,127080,Petrol,Dealer,Automatic,2
Swift,2014,15.07,18.82,58136,CNG,Dealer,Manual,2
WagonR,2019,8.79,20.83,175441,Electric,Individual,Manual,2
Innova,2006,6.5,9.3,28177,Electric,Dealer,Automatic,2
i20,2016,8.97,18.98,146758,Electric,Dealer,Automatic,1
Innova,2019,11.67,24.64,81663,Electric,Individual,Automatic,0
i20,2024,4.85,8.57,41081,Electric,Individual,Manual,0
i20,2015,6.68,14.14,168856,Diesel,Dealer,Manual,2
Ertiga,2017,4.03,4.8,114832,Petrol,Dealer,Manual,1
i20,2022,13.56,17.62,48175,Electric,Dealer,Automatic,2
Fortuner,2016,9.97,15.07,108536,Diesel,Individual,Automatic,2
City,2008,5.0,7.97,173795,Petrol,Dealer,Automatic,0
Fortuner,2007,9.53,18.29,85361,CNG,Dealer,Manual,0
Creta,2005,1.55,3.36,82538,Petrol,Dealer,Automatic,1
Swift,2008,8.97,12.28,98720,CNG,Individual,Automatic,1
Innova,2011,6.73,9.68,167334,Petrol,Individual,Manual,1
Fortuner,2015,8.05,10.73,72051,Petrol,Individual,Automatic,2
Innova,2020,10.43,24.88,104606,Petrol,Individual,Automatic,2
Baleno,2007,3.94,4.83,194865,Electric,Individual,Automatic,0
Ertiga,2024,13.84,24.65,14002,Electric,Dealer,Automatic,0
Swift,2005,15.0,18.04,160563,Electric,Dealer,Manual,1
Ertiga,2013,14.68,18.34,106758,Petrol,Individual,Manual,2
Creta,2021,7.54,13.8,123417,Petrol,Individual,Automatic,1
Innova,2008,9.05,18.11,25138,Diesel,Dealer,Automatic,2
City,2010,11.02,19.99,16501,CNG,Individual,Manual,2
Creta,2019,9.37,20.79,35432,Diesel,Dealer,Automatic,1
Ertiga,2016,8.4,20.48,117714,CNG,Dealer,Automatic,1
Baleno,2006,6.86,9.14,151088,Petrol,Dealer,Automatic,2
Creta,2016,11.55,13.44,137936,Petrol,Dealer,Manual,0
Ertiga,2023,4.43,7.11,56515,CNG,Individual,Automatic,0
City,2010,10.75,15.81,35369,Diesel,Dealer,Automatic,0
Swift,2017,2.13,3.25,20727,Petrol,Individual,Manual,1
City,2009,8.33,10.03,68878,Diesel,Individual,Automatic,1
Ertiga,2011,3.5,5.18,106674,Petrol,Dealer,Manual,2
Baleno,2009,14.02,21.95,22824,Diesel,Dealer,Automatic,2
Fortuner,2016,14.25,23.63,73804,Petrol,Individual,Automatic,0
WagonR,2011,10.59,17.78,102958,Diesel,Dealer,Automatic,2
Creta,2021,18.85,22.55,174355,Diesel,Individual,Automatic,0
Baleno,2018,7.02,16.2,114397,Diesel,Dealer,Automatic,1
i20,2017,7.38,9.18,175437,CNG,Individual,Automatic,1
Ertiga,2021,9.54,13.73,185473,Diesel,Individual,Automatic,0
Baleno,2020,16.1,24.45,144654,CNG,Individual,Automatic,1
i20,2024,12.35,14.3,87064,Diesel,Dealer,Automatic,1
Verna,2011,15.62,21.17,140704,CNG,Individual,Manual,2
i20,2009,11.31,20.65,185442,CNG,Dealer,Automatic,2
Verna,2021,5.19,6.82,194947,Diesel,Dealer,Automatic,0
Verna,2020,7.22,11.25,107663,Electric,Individual,Manual,1
Ertiga,2024,4.05,4.59,37618,Electric,Dealer,Manual,0
Ertiga,2013,20.31,23.41,124212,CNG,Individual,Manual,1
WagonR,2006,21.91,24.59,169655,Petrol,Individual,Automatic,1
Swift,2015,2.6,5.63,52475,Petrol,Dealer,Automatic,0
Fortuner,2022,11.7,14.77,38402,Diesel,Dealer,Manual,0
Verna,2008,7.92,10.43,168672,Electric,Dealer,Manual,0
i20,2024,14.06,16.28,74923,Diesel,Dealer,Manual,2
Fortuner,2023,4.84,9.97,62638,Diesel,Dealer,Manual,0
Baleno,2023,15.52,19.29,75707,Petrol,Dealer,Automatic,0
City,2012,11.09,13.11,48422,CNG,Dealer,Manual,0
Innova,2014,10.37,12.57,162212,Diesel,Dealer,Manual,0
Fortuner,2018,8.87,18.67,121005,Electric,Dealer,Automatic,0
Swift,2020,7.2,12.61,142346,Electric,Individual,Automatic,2
Fortuner,2011,4.92,11.21,189406,Diesel,Individual,Manual,0
Verna,2015,5.65,10.77,76864,Diesel,Individual,Automatic,0
Swift,2023,3.62,8.37,187866,Electric,Individual,Automatic,1
Fortuner,2005,8.59,13.8,194839,Petrol,Individual,Automatic,1
Creta,2012,5.7,8.92,73120,Diesel,Dealer,Manual,1
Creta,2016,1.81,4.06,64920,Petrol,Dealer,Automatic,0
Creta,2021,11.15,23.5,123777,Electric,Individual,Manual,0
Baleno,2018,4.27,9.86,141448,Petrol,Dealer,Automatic,2
City,2020,12.29,23.72,49020,Petrol,Dealer,Manual,1
i20,2010,9.98,14.75,126251,Diesel,Dealer,Manual,0
Ertiga,2005,7.96,10.16,50034,Petrol,Dealer,Automatic,0
City,2010,3.34,4.06,45870,CNG,Individual,Automatic,0
Creta,2019,5.18,6.85,33803,Petrol,Dealer,Automatic,0
Fortuner,2005,7.45,9.32,143646,Electric,Individual,Automatic,2
Ertiga,2023,14.59,18.8,111220,Electric,Dealer,Automatic,0
Verna,2006,6.78,7.55,162233,Petrol,Individual,Automatic,1
Swift,2014,7.22,11.22,87456,Diesel,Individual,Manual,1
Verna,2023,14.77,20.39,41659,Electric,Dealer,Manual,0
Innova,2012,14.72,22.88,71301,Electric,Individual,Manual,1
Creta,2009,6.35,12.15,18460,Petrol,Individual,Automatic,0
Fortuner,2016,11.16,13.23,106333,Petrol,Individual,Automatic,2
i20,2022,5.86,13.5,130687,Diesel,Individual,Manual,0
Swift,2008,4.23,6.21,191411,Petrol,Dealer,Automatic,0
WagonR,2019,7.49,11.88,165674,CNG,Individual,Automatic,0
Fortuner,2021,12.37,15.88,119923,Petrol,Dealer,Manual,1
Verna,2015,13.42,17.53,120307,Diesel,Dealer,Manual,0
Swift,2024,5.84,11.45,108389,CNG,Dealer,Manual,0
Creta,2018,12.41,15.52,114468,Electric,Individual,Manual,0
Innova,2007,3.51,6.59,14820,Petrol,Dealer,Automatic,0
i20,2020,3.47,5.51,180483,CNG,Individual,Automatic,2
i20,2022,8.51,15.05,199540,Diesel,Individual,Manual,0
Ertiga,2005,7.08,12.55,76352,CNG,Individual,Automatic,0
Creta,2023,4.36,9.61,72539,Diesel,Dealer,Manual,1
i20,2009,15.68,23.37,187814,Electric,Individual,Automatic,2
Innova,2015,4.61,9.58,68568,Petrol,Individual,Manual,1
Swift,2017,12.71,20.93,45382,CNG,Individual,Manual,1
Fortuner,2012,11.84,13.7,133938,Diesel,Individual,Automatic,0
WagonR,2014,4.74,8.35,48226,CNG,Individual,Manual,0
Ertiga,2007,1.94,4.81,198312,Electric,Individual,Manual,2
Swift,2009,15.78,24.82,5547,Diesel,Individual,Automatic,2
Verna,2016,7.42,17.65,27942,CNG,Dealer,Manual,2
City,2007,9.9,24.74,166051,Diesel,Individual,Automatic,0
Baleno,2013,13.14,16.05,166332,CNG,Dealer,Manual,1
Ertiga,2024,15.7,21.75,46259,Petrol,Individual,Manual,2
Innova,2014,2.71,3.7,93777,Electric,Individual,Automatic,1
Verna,2017,9.72,12.2,66636,CNG,Dealer,Manual,1
WagonR,2009,8.12,18.47,14646,Petrol,Dealer,Manual,1
i20,2009,3.4,6.29,24252,CNG,Dealer,Automatic,1
Ertiga,2018,4.18,5.7,173902,CNG,Dealer,Automatic,2
Baleno,2006,5.46,11.01,107444,Petrol,Dealer,Automatic,1
Fortuner,2010,15.22,20.88,126504,CNG,Individual,Manual,1
Creta,2018,14.58,17.48,153522,Petrol,Dealer,Automatic,1
Creta,2007,6.5,13.71,92701,Diesel,Individual,Automatic,0
i20,2010,8.73,12.19,7418,CNG,Individual,Manual,0
Creta,2020,10.0,19.97,136354,CNG,Individual,Automatic,2
Swift,2023,8.21,16.47,165490,Electric,Individual,Automatic,0
Baleno,2014,7.17,10.32,111780,Electric,Individual,Automatic,2
City,2023,6.6,8.08,87622,Electric,Individual,Automatic,2
Verna,2006,17.87,20.97,180225,Electric,Individual,Manual,2
Swift,2012,2.02,3.89,122768,Electric,Dealer,Manual,1
Swift,2022,18.2,20.92,148273,CNG,Dealer,Automatic,2
Baleno,2011,8.02,14.75,149797,Diesel,Individual,Automatic,0
Baleno,2022,12.94,17.43,8725,CNG,Dealer,Automatic,0
Verna,2008,3.1,5.86,196631,CNG,Individual,Manual,1
Verna,2011,8.55,19.04,99746,CNG,Dealer,Manual,0
Baleno,2008,19.09,21.77,5872,CNG,Dealer,Manual,1
Baleno,2015,3.59,5.67,145140,Electric,Individual,Manual,1
Ertiga,2007,8.65,10.77,106680,CNG,Dealer,Manual,0
Ertiga,2010,4.11,6.21,47032,Diesel,Individual,Automatic,0
Ertiga,2015,9.84,21.78,118351,Electric,Dealer,Manual,0
Baleno,2024,13.17,17.02,158709,Diesel,Individual,Automatic,1
Swift,2015,14.57,17.14,57196,Electric,Dealer,Manual,2
i20,2016,2.93,3.38,179215,Electric,Dealer,Automatic,1
Ertiga,2007,4.15,5.95,30159,Petrol,Dealer,Automatic,1
Baleno,2022,19.45,24.91,195291,Petrol,Individual,Manual,1
Baleno,2022,8.85,21.09,81926,Petrol,Individual,Manual,2
Fortuner,2013,11.32,20.95,45117,Petrol,Individual,Manual,1
Verna,2014,7.92,19.25,111658,CNG,Dealer,Manual,0
Baleno,2021,9.45,16.26,31246,CNG,Individual,Automatic,0
City,2010,12.55,15.68,157627,Petrol,Individual,Automatic,2
Ertiga,2022,18.61,23.09,25883,CNG,Individual,Manual,1
i20,2006,4.4,9.86,115145,CNG,Dealer,Manual,0
Innova,2008,9.6,23.88,159220,Petrol,Individual,Automatic,1
Ertiga,2022,3.72,5.35,46630,Diesel,Dealer,Automatic,0
Baleno,2010,12.96,17.27,154163,Petrol,Individual,Manual,2
Fortuner,2009,4.41,6.73,183899,Petrol,Individual,Manual,1
Fortuner,2022,4.16,8.23,117649,Diesel,Individual,Automatic,0
Verna,2017,20.89,24.42,112883,CNG,Dealer,Manual,2
Baleno,2018,5.59,8.61,163664,Electric,Dealer,Automatic,2
City,2009,10.83,15.69,172987,Diesel,Dealer,Manual,0
City,2006,11.4,19.09,184324,CNG,Dealer,Manual,2
Baleno,2011,7.64,18.78,187510,CNG,Dealer,Automatic,0
i20,2009,15.8,18.93,37307,Electric,Individual,Automatic,1
i20,2011,11.01,21.87,43250,Diesel,Dealer,Automatic,1
Innova,2013,5.07,12.62,71089,Diesel,Dealer,Manual,2
Verna,2019,8.82,14.53,58435,Diesel,Individual,Automatic,0
Ertiga,2018,15.79,19.92,129055,Petrol,Individual,Automatic,1
Innova,2012,10.72,12.89,185468,Electric,Individual,Manual,1
City,2012,5.16,12.64,39992,Electric,Individual,Manual,2
i20,2021,7.79,17.12,42930,CNG,Dealer,Automatic,2
WagonR,2021,8.44,20.59,110831,Petrol,Dealer,Automatic,1
WagonR,2012,17.03,19.67,180229,Diesel,Individual,Manual,0
Fortuner,2005,8.01,10.2,185784,CNG,Dealer,Automatic,0
Fortuner,2010,4.1,5.39,85304,CNG,Individual,Manual,2
i20,2017,12.11,17.74,162698,Petrol,Individual,Automatic,2
i20,2011,9.55,22.59,90122,CNG,Individual,Manual,2
Swift,2015,12.17,13.85,117937,Petrol,Dealer,Manual,0
Ertiga,2018,13.98,22.06,58728,Petrol,Dealer,Automatic,2
Baleno,2009,4.0,7.86,61238,Petrol,Individual,Manual,2
Innova,2018,4.08,5.65,78508,Diesel,Dealer,Automatic,0
Ertiga,2024,4.46,5.61,70619,Diesel,Dealer,Automatic,2
Swift,2013,11.6,14.9,177306,Electric,Dealer,Automatic,1
WagonR,2008,2.55,4.95,157798,CNG,Dealer,Automatic,2
Creta,2016,15.98,23.56,123582,Petrol,Dealer,Manual,2
Swift,2013,3.74,7.24,46144,Diesel,Dealer,Manual,0
City,2009,6.94,9.49,21062,Diesel,Dealer,Manual,2
Fortuner,2011,9.05,11.07,83536,Diesel,Dealer,Manual,1
Creta,2017,1.32,3.17,103182,Electric,Dealer,Manual,0
City,2011,2.09,4.61,113803,Diesel,Individual,Automatic,1
WagonR,2010,14.15,21.23,160784,Diesel,Individual,Automatic,0
Verna,2024,11.55,21.41,121673,Diesel,Dealer,Manual,1
Baleno,2014,7.12,11.26,145364,Petrol,Dealer,Manual,0
Fortuner,2022,16.25,23.89,34665,Diesel,Dealer,Manual,2
Ertiga,2012,17.58,20.58,68041,Petrol,Dealer,Manual,1
Ertiga,2021,7.87,14.83,73067,Diesel,Dealer,Manual,1
City,2020,10.2,21.71,58818,Petrol,Dealer,Automatic,0
i20,2018,8.3,18.86,148321,Electric,Dealer,Automatic,1
Swift,2005,2.95,3.73,8022,Petrol,Dealer,Automatic,0
Baleno,2023,2.37,4.78,185343,Electric,Individual,Manual,2
i20,2024,3.19,3.57,44262,Electric,Dealer,Automatic,1
WagonR,2013,5.24,6.5,148071,Electric,Individual,Automatic,2
Swift,2007,4.11,6.31,80753,CNG,Individual,Automatic,0
Swift,2021,5.3,12.56,11881,Petrol,Individual,Manual,1
Ertiga,2016,9.88,17.01,28249,CNG,Dealer,Automatic,1
Verna,2023,2.71,5.7,113258,Diesel,Individual,Automatic,2
Fortuner,2006,8.77,11.06,49626,Petrol,Dealer,Automatic,0
WagonR,2018,5.31,7.57,112527,Electric,Individual,Manual,2
Swift,2021,3.04,7.06,21912,Petrol,Individual,Automatic,2
Verna,2008,17.37,22.58,143750,CNG,Dealer,Automatic,1
City,2012,10.89,14.34,104113,Petrol,Individual,Automatic,0
WagonR,2009,13.33,17.81,42093,CNG,Dealer,Automatic,1
Creta,2014,5.45,6.49,68626,CNG,Individual,Manual,0
Swift,2014,10.65,24.14,71020,Electric,Individual,Automatic,0
Swift,2016,18.55,23.82,102954,Diesel,Individual,Manual,2
City,2016,5.17,10.48,184092,Petrol,Dealer,Automatic,1
Ertiga,2014,10.02,12.05,78344,Petrol,Dealer,Manual,1
Verna,2012,10.04,15.23,136326,CNG,Dealer,Automatic,2
Swift,2006,7.46,17.82,94110,CNG,Dealer,Manual,0
Ertiga,2011,12.1,24.33,98077,CNG,Individual,Manual,1
WagonR,2012,9.23,20.75,31784,Electric,Individual,Manual,2
Baleno,2006,8.51,16.34,57066,Diesel,Individual,Manual,0
Fortuner,2017,7.2,17.17,64170,Petrol,Dealer,Manual,2
Baleno,2021,12.48,13.93,90836,Electric,Individual,Manual,0
Swift,2010,6.82,7.59,11964,Petrol,Individual,Automatic,0
Swift,2022,3.85,5.81,161551,Diesel,Individual,Automatic,1
WagonR,2020,7.15,8.81,79356,Petrol,Individual,Manual,2
Creta,2011,9.25,11.62,164840,Petrol,Dealer,Automatic,2
WagonR,2007,14.96,20.79,142877,CNG,Dealer,Automatic,0
Swift,2012,6.7,11.73,130133,Diesel,Individual,Manual,0
Creta,2010,16.63,23.72,164008,Petrol,Dealer,Automatic,1
Swift,2015,4.65,10.43,25118,CNG,Dealer,Automatic,2
